gene,importance
SLC5A3,0.0002479332676053362
C1orf43,0.00024772280060459545
BRK1,0.00024759771137149194
FAM96A,0.00024757907755314527
MPC2,0.00024698575804200815
ENG,0.0002466602475960055
EFHD2,0.0002465327502898568
NDUFA6,0.0002464524656692549
NDUFS8,0.00024617556274077516
ALKBH7,0.00024587071932777657
SOX18,0.0002457634003931092
YPEL3,0.000245704029366828
KIF12,0.000245651174335891
PLPP1,0.0002451928380434125
CAMTA1,0.00024468943487332716
SYF2,0.0002444674610473612
ANXA5,0.00024417369934093936
MAN1A1,0.00024385373241905746
CAST,0.00024378816571607874
PFDN2,0.00024370260483068114
VDAC2,0.00024366501542541017
CXCL14,0.00024362661319846698
MECOM,0.00024315567017344498
CD52,0.00024301738598739696
SAT2,0.0002430016831065974
NDFIP1,0.00024273241946001268
SPCS1,0.00024266975414327004
BBOX1,0.00024240058814239824
BHLHE40,0.00024225482756373438
AKAP9,0.00024217060591404942
COA3,0.00024207410017582003
NR2F2,0.00024201598358177307
MYL9,0.00024176750510835455
AURKAIP1,0.00024176198378713423
HSBP1,0.00024169348660447976
CKLF,0.00024167976085268995
GABARAPL2,0.0002415004179619447
CSDE1,0.00024143800760226486
C1orf56,0.00024131040048879323
DAZAP2,0.00024127173059772591
CUTA,0.00024107069905127874
NKG7,0.00024104826794871432
VAPA,0.00024083673390472613
SF3B6,0.00024071510771196135
C12orf57,0.0002407045690513166
HINT2,0.00024068531339449902
SYNE2,0.00024067693902821328
NDUFA8,0.00024063280937070146
IGFBP6,0.00024037946660998195
NCL,0.00024029043774855647
ARRDC3,0.00023994452715914215
VDAC1,0.00023979914482882646
KTN1,0.00023969206074349043
KDELR1,0.0002389445828989191
