gene,mean_expr_CKD,mean_expr_AKI,diff_mean_expr,pct_expr_CKD,pct_expr_AKI,pct_expr_diff,p_value,adj_p_value,importance,combined_score,direction
CD53,0.152055934571789,0.2689028966563464,-0.11684696208455742,0.08960829054953413,0.14826845235120684,-0.0586601618016727,3.5949414584694106e-85,2.92271663290196e-84,0.000119098538895,6.81916976723121e-05,UP_in_AKI
FGD5-AS1,0.387352047365643,0.28990327044836783,0.09744877691727516,0.32843696520251,0.2365698865623907,0.09186707864011928,1.5216263288626344e-61,8.39132166652188e-61,0.0001263727722656,6.79660524692879e-05,UP_in_CKD
NDRG2,0.27481908111406844,0.19497577269160438,0.07984330842246407,0.24120555238638525,0.1621608115536455,0.07904474083273974,2.8344280111598217e-55,1.3939809890949944e-54,0.0001990048994045,6.764057578414373e-05,UP_in_CKD
CALM2,1.6926062651791673,1.581545314313475,0.11106095086569234,0.7996767446282563,0.7348958073059817,0.06478093732227463,6.802395537694347e-28,1.8123611556912113e-27,0.0003515585207287,6.763884035408046e-05,UP_in_CKD
SCARB2,0.4193158553551469,0.32459584156664933,0.09472001378849759,0.3425556189389618,0.2505621907950627,0.0919934281438991,3.8900128931124566e-51,1.76018682946265e-50,0.0001559054048587,6.759142155157933e-05,UP_in_CKD
BST2,0.4962295122797997,0.6043722651175192,-0.10814275283771946,0.2982506179882107,0.3420118934585978,-0.043761275470387107,5.034358096781609e-35,1.598208919613209e-34,0.0004225993552055,6.759058925599392e-05,UP_in_AKI
FAM107B,0.6135358236949937,0.5112845010175596,0.10225132267743409,0.4243677505229131,0.3437609314876818,0.08060681903523131,6.168967548550522e-39,2.1620213371088277e-38,0.0002173285253344,6.746787584293839e-05,UP_in_CKD
HPN,0.38520994042703993,0.28464226330381154,0.1005676771232284,0.30528617607910247,0.21693068812153316,0.08835548795756931,3.9326190869216625e-60,2.106760225136605e-59,0.0001292715369225,6.739973820391702e-05,UP_in_CKD
SOX18,0.17987471330253205,0.08446622597308222,0.09540848732944983,0.08119414337326487,0.03837889160961471,0.04281525176365016,2.999753503579958e-68,1.8709481311309508e-67,0.0002457634003931,6.699006914264622e-05,UP_in_CKD
FNBP1L,0.33667930781973865,0.2460080773027766,0.09067123051696205,0.29173797299866894,0.20473739443306183,0.08700057856560711,5.457892413459224e-61,2.971629263226438e-60,0.0001420846253081,6.671949827520939e-05,UP_in_CKD
MGLL,0.3643936058737842,0.26005416109504065,0.10433944477874357,0.2907872219053052,0.2044375593423617,0.08634966256294349,1.7476359119981362e-69,1.106098678479833e-68,0.00010862224582,6.650542435786521e-05,UP_in_CKD
AP2B1,0.4503806113500053,0.3558673003927343,0.094513310957271,0.368178360905115,0.2756983658987557,0.09247999500635934,3.416160941915299e-49,1.4831378908460052e-48,0.0001576650766884,6.591221917415523e-05,UP_in_CKD
PREPL,0.3201333243275365,0.22757440495606582,0.09255891937147068,0.27776193192622173,0.18909599720153916,0.08866593472468257,2.582434299459221e-65,1.5402192640909865e-64,0.0001248338395244,6.537513494434852e-05,UP_in_CKD
RPL8,2.896196020382309,3.080213634903173,-0.18401761452086385,0.9619224187107815,0.9665184148718206,-0.0045959961610390065,9.722163822837463e-111,1.096484641673398e-109,0.0007082911920248,6.527065625986286e-05,UP_in_AKI
GAPDH,2.379146721516084,2.5168787622390507,-0.13773204072296652,0.9130538125118844,0.9010544200689621,0.011999392442922363,7.28936917382422e-43,2.8036035283939307e-42,0.0009464375239768,6.49951700889186e-05,UP_in_AKI
FBXO21,0.28160143176901575,0.2041256366186054,0.07747579515041036,0.2465297585092223,0.17250512218279945,0.07402463632642284,5.525754763785843e-51,2.4928216979485005e-50,0.0002280832435851,6.488530525428572e-05,UP_in_CKD
HEBP1,0.38511062292270387,0.2934309992863223,0.09167962363638155,0.32496672371173224,0.23996801759032532,0.08499870612140692,3.709778146375578e-55,1.8125951855255267e-54,0.0001544010133258,6.466163420670023e-05,UP_in_CKD
SRRM1,0.6194490865203564,0.5241412443120917,0.0953078422082646,0.4620174938201179,0.3715456498925591,0.0904718439275588,1.5272227803729553e-37,5.2123644381329535e-37,0.0002061964973814,6.450986533539183e-05,UP_in_CKD
HSP90AA1,1.7052948700891453,1.610599236043602,0.09469563404554338,0.8086138049058756,0.7548348408375394,0.053778964068336266,5.522273855810326e-21,1.2217420034978596e-20,0.0006347576417363,6.437058666005816e-05,UP_in_CKD
NFIB,0.3995449635757665,0.29887941410865804,0.10066554946710848,0.3099923939912531,0.22112837939133476,0.08886401459991836,4.355490017868686e-56,2.185028437057869e-55,0.0001315902582632,6.434346994687675e-05,UP_in_CKD
SRP9,1.020162238493748,0.9220136694490886,0.09814856904465952,0.6333903783989352,0.5543950827045125,0.07899529569442265,3.79251734289743e-29,1.03715150671762e-28,0.0002950754882142,6.402219748085386e-05,UP_in_CKD
MYH10,0.2731970764273614,0.1803980476034698,0.0927990288238916,0.232791405210116,0.14956773774424068,0.08322366746587531,7.04641034565304e-75,4.82630845592674e-74,0.0001127570887529,6.384621829496935e-05,UP_in_CKD
CSRP1,0.3128428853201006,0.26162176855106883,0.051221116769031794,0.2609336375736832,0.20273849382839437,0.058195143745288835,9.461879342783202e-19,1.954933748508926e-18,0.0011985717292983,6.326894865931822e-05,UP_in_CKD
NDUFAB1,0.8912644668313461,0.7962000399009344,0.09506442693041173,0.5772009887811371,0.5014242166808256,0.07577677210031153,5.344732425072089e-29,1.4523729415956765e-28,0.0003144307479065,6.305448109568447e-05,UP_in_CKD
SPTAN1,0.45184995855538196,0.3538836531095962,0.09796630544578577,0.3601445141661913,0.26850232372195293,0.09164219044423838,2.112466111571952e-50,9.402668152397412e-50,0.0001431373253971,6.30025581691277e-05,UP_in_CKD
ADGRF5,0.197169562721792,0.10935169872501958,0.08781786399677242,0.10491538315269062,0.05911748538303933,0.0457978977696513,2.1823487805084188e-58,1.1327069795026394e-57,0.0002750511192838,6.29947209582844e-05,UP_in_CKD
ARRDC3,0.33806333721010096,0.25653782981647316,0.0815255073936278,0.27600304240349877,0.20213882364699415,0.07386421875650462,1.581446043036975e-44,6.334229811897096e-44,0.0002399445271591,6.241732987147274e-05,UP_in_CKD
PTPRF,0.3014773470637413,0.2116759540403529,0.08980139302338841,0.2665430690245294,0.17805207136075157,0.08849099766377783,4.3959384569519515e-66,2.658833744124164e-65,0.0001215913729389,6.239523419236193e-05,UP_in_CKD
ELOC,0.38135600858947494,0.503157177530019,-0.12180116894054405,0.3081384293591938,0.35760331817500374,-0.04946488881580996,4.9543406351827804e-73,3.3176388182027547e-72,0.0001447429165324,6.23340462957327e-05,UP_in_AKI
ARF1,0.7603198366769633,0.6680540182655511,0.09226581841141224,0.5417855105533371,0.4543001349257908,0.08748537562754632,1.5581214566067687e-31,4.529422838973165e-31,0.000254436424053,6.232005078795624e-05,UP_in_CKD
RNASE1,0.2912811327098438,0.18416198164974745,0.10711915106009634,0.11399505609431451,0.06756284043775923,0.04643221565655528,2.022845125838321e-40,7.3647273998968e-40,0.0003200692948168,6.229769054944794e-05,UP_in_CKD
ARG2,0.18125150526934472,0.1374563535818736,0.04379515168747111,0.15696900551435633,0.11233821398230973,0.044630791532046604,2.30421276484492e-23,5.486220868678382e-23,0.0014136555830463,6.150969517066203e-05,UP_in_CKD
SYF2,0.6573153791481158,0.5670851393206746,0.09023023982744116,0.4877828484502757,0.3999800109939533,0.08780283745632239,6.182074123283049e-33,1.8509203961925294e-32,0.0002444674610473,6.145929155620325e-05,UP_in_CKD
TKT,0.3959373172818004,0.5111519616743407,-0.11521464439254031,0.3272960638904735,0.35965219129478787,-0.03235612740431437,3.1930980664589056e-62,1.787181753615059e-61,0.0002711450040852,6.140399186163092e-05,UP_in_AKI
PAX8,0.5798435645055636,0.5161304347074724,0.06371312979809118,0.4070165430690245,0.3398630753085803,0.06715346776044423,4.817415293964078e-16,9.129656274094906e-16,0.0009523778039092,6.128318990802999e-05,UP_in_CKD
GZMH,0.03934497079534943,0.16648466909370868,-0.12713969829835925,0.01720859478988401,0.0620158912598071,-0.0448072964699231,2.1895311006419347e-128,3.0551596753143273e-127,8.444624086858452e-05,6.08628300067571e-05,UP_in_AKI
JUNB,1.06877769218803,0.9769256230296538,0.09185206915837629,0.49847879825061797,0.453000849532757,0.04547794871786098,8.741947487454887e-14,1.5481607120640297e-13,0.0011360212557917,6.078992891634009e-05,UP_in_CKD
TRIM2,0.32225770587492336,0.23635131571900145,0.08590639015592191,0.2705837611713253,0.18959572235270603,0.0809880388186193,1.1451034940509294e-53,5.418470792039097e-53,0.0001671183263683,6.0770207390603865e-05,UP_in_CKD
CREBRF,0.3341361923444201,0.24460415977871153,0.08953203256570857,0.2785700703555809,0.19089500774573984,0.08767506260984106,2.463206623721779e-55,1.2134022776954576e-54,0.0001426303323,6.0364839277051306e-05,UP_in_CKD
SHMT1,0.3147370349782263,0.23135696547552173,0.08338006950270457,0.2500950751093364,0.17500374793863374,0.07509132717070263,5.917811226407275e-47,2.465754677669698e-46,0.0002106919061745,6.01646494547455e-05,UP_in_CKD
FCGR3A,0.09008318713334508,0.2147033447922371,-0.12462015765889202,0.0419281232173417,0.09614711908450352,-0.05421899586716182,4.1153014084575943e-100,4.156870109553125e-99,8.955089829042227e-05,5.9528093932754204e-05,UP_in_AKI
LRRK2,0.26283116315411686,0.18065593224242002,0.08217523091169684,0.21415668378018635,0.14002298735695368,0.07413369642323267,8.248304498648066e-56,4.103634078929386e-55,0.0001784781954174,5.913376236460766e-05,UP_in_CKD
TRMT112,1.1532297617051883,1.0536645055075684,0.09956525619761991,0.6872028902833238,0.6167607815701365,0.07044210871318735,4.216152048767112e-29,1.1509059277799214e-28,0.0003007363401825,5.892998258047749e-05,UP_in_CKD
MYL6B,0.47680262575230276,0.38219659893083185,0.0946060268214709,0.38529188058566266,0.29443805906751286,0.0908538215181498,5.0276978190429254e-48,2.1154408775776684e-47,0.0001465776522157,5.8804472809376755e-05,UP_in_CKD
SLC2A4RG,0.5131357329215939,0.419706185127803,0.09342954779379087,0.3980794827914052,0.3039828094547999,0.09409667333660532,1.7975472159588543e-40,6.568382031518347e-40,0.0001704016035369,5.869820183474017e-05,UP_in_CKD
HLA-DQB1,0.3538357310466282,0.4753003053704019,-0.12146457432377372,0.20441148507320783,0.2535105691869472,-0.049099084113739366,6.458776077587394e-44,2.5630063799949978e-43,0.0002303832174529,5.851864373565567e-05,UP_in_AKI
CFL1,1.7259225142179582,1.9020980899717779,-0.1761755757538197,0.8370888001521202,0.8292938883614013,0.007794911790718895,2.1652583297266482e-73,1.4564517912959518e-72,0.0005928910996847,5.848954359872827e-05,UP_in_AKI
CLCNKA,0.21219872330953077,0.11318896056865332,0.09900976274087744,0.15411675223426508,0.08675228624256659,0.06736446599169849,2.4842074792325662e-90,2.185519776450938e-89,9.881792633917086e-05,5.843520007792907e-05,UP_in_CKD
TOR1AIP2,0.3107327892691805,0.2211630857003085,0.08956970356887203,0.270250998288648,0.1867972615061716,0.08345373678247642,4.869525814349898e-63,2.7720260802750844e-62,0.0001269706439362,5.842370879603838e-05,UP_in_CKD
MAP3K13,0.481580737976654,0.3900215026394867,0.09155923533716731,0.38861950941243584,0.30263355154664934,0.0859859578657865,8.145624930270232e-45,3.284526181560577e-44,0.0001706394320713,5.84162740810076e-05,UP_in_CKD
VAPA,0.8195665899371286,0.7256168771683411,0.0939497127687875,0.5622741966153261,0.476387986607366,0.0858862100079601,3.07908905363086e-31,8.881987654704404e-31,0.0002408367339047,5.8399298677901145e-05,UP_in_CKD
GPSM3,0.14466892716099972,0.25410856210855537,-0.10943963494755565,0.09103441718957977,0.14477037629303882,-0.05373595910345905,2.697895622315266e-81,2.086001769831391e-80,0.0001240039918862,5.8106988412894855e-05,UP_in_AKI
TMEM14B,0.7216875528734671,0.6234538492482382,0.09823370362522887,0.5104582620270013,0.4246664334615961,0.08579182856540518,7.004355776483448e-37,2.3425939051784107e-36,0.0001931214131429,5.7990437981392574e-05,UP_in_CKD
SLC38A1,0.4136466914133812,0.3232479567535249,0.09039873465985626,0.3075679787031755,0.23177252511118884,0.07579545359198664,9.600951489001568e-42,3.600356808375588e-41,0.0002087619278494,5.7850510781392846e-05,UP_in_CKD
TRBC1,0.05765173230607928,0.18396853509468783,-0.12631680278860855,0.026383342840844266,0.0775573434610964,-0.05117400062025213,8.959859261301146e-124,1.1737806892534252e-122,7.332809646861699e-05,5.7795357036231334e-05,UP_in_AKI
MEF2A,0.3456817412473729,0.25700545976098343,0.08867628148638945,0.27904544590226277,0.19714157213532557,0.0819038737669372,2.8331060180498315e-50,1.253586733650368e-49,0.0001626879057029,5.778198202634058e-05,UP_in_CKD
RASSF7,0.46240573830237464,0.3818239005198014,0.08058183778257322,0.36732268492108766,0.2850931987406926,0.08222948618039505,8.248059565659194e-34,2.5300796213678506e-33,0.00026637199848,5.7534607953217704e-05,UP_in_CKD
UBA52,2.083288981462361,2.274381191940979,-0.1910922104786179,0.8930880395512455,0.8995052721003448,-0.0064172325490993165,6.294016145442042e-95,5.882258079852376e-94,0.0005014352211401,5.732755315946507e-05,UP_in_AKI
A2M,0.30654663646288766,0.21363554761134343,0.09291108885154423,0.1335805286176079,0.09744640447753736,0.036134124140070556,1.2512749031966096e-32,3.7277305954218756e-32,0.0005389882252747,5.6870727012897315e-05,UP_in_CKD
